Link_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1220010302,29.300000000000001,30.5,30.5,31.699999999999999,30.699999999999999,31.300000000000001,31,31.300000000000001,31.5,31.5,31.5,31.5,31,30.300000000000001,31.5,29.699999999999999,31,30.699999999999999,30,30.300000000000001,29.699999999999999,30,30.5,31
1220010208,62,62,62,62,62,55,55.5,51,51.5,50.299999999999997,56.5,56.5,56.5,62,53,54.5,50,62,62,62,51,51.299999999999997,51,58.700000000000003
1220010207,50,45,50,44,50,37,37,35,32,32,49,46,46,44,45,42,31,24,24,50,25,25,25,27
1220010206,53,44.5,50,44,52,46,44,47,43.5,46,44,47.5,47.5,47,47,45,44.5,49,51,52,50,51,50,44
1220010205,55.5,55.5,55.5,55.5,55.5,55.5,54,54.5,56,56,54.299999999999997,55.5,55.5,55.5,55,52,55.5,55.5,55.5,55.5,54.799999999999997,55,54.799999999999997,56
1220010202,20,20,20,20,20,36,36,20,20,20,20,20,20,40,40,40,41.5,40,40,42,39,39,39,39
1220010109,38.5,38.5,38.5,38.5,37,37,37,37,37,37,37,37,35,35,37,37,37,37,37,37,37,37,37,37
1220010108,32,32,32,32.5,27,27,29.5,32,27,32,30.5,30.5,32.5,32.5,29.5,29.5,29.5,29.5,29.5,31,29.5,29.5,30,32
1220010107,33,33,31.5,33,30,31.5,31.5,31.5,31.5,31.5,33,33,33,33,31.5,31.5,31.5,31.5,31.5,33,31.5,31.5,31.5,31.5
1220010106,43,43,43,43,27,27,27,43,29.5,32,32,32,32.5,32.5,32,32,32,32,32,31,32,32,32,32
1220010105,28,28,24,31,12,14,19,23,18,21,21,21,21,21,21,22,21,21.5,21.5,21,21,21,21,21
1220010104,33,33,33,33,33,33,33,33,33,44,44,44,44,44,44,44,33,33,33,44,33,33,44,33
1220010102,42,37,37,37,32,32,34.5,37,32,34.5,37,37,37,37,34.5,34,34,34,34,36,34,34.5,34.5,35
1220010009,36,36,36,36,36,36,36,37.299999999999997,37,37.299999999999997,35,35,37,36,35,38.299999999999997,36,36.5,36,35,36,36,37.299999999999997,36.799999999999997
1220010008,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,41,27,34,28,33,30,30,37,35
1220010007,24,27,31,27,30,32,32,32,32,32,32,32,32,32,22,32,27,32,28,32,30,30,32,32
1220010006,41,41,41,41,41,41,41,40.799999999999997,42,40.799999999999997,41,41,42,41,41,41.799999999999997,41,42,41,41,41,41,40.799999999999997,42
1220010005,34,34,32.5,34,32,33,33,38.5,36,38.5,33,33,36,32,26,26,26.5,34,28,33,30,30,37,35
1220010004,56,36,36,36,37,37,37,37.5,37,37.5,33,33,37.5,32,27,40,42,42,42,42,42,39,38,38.5
1220010002,38,28,31,28,30,32,32,38,37,38,35.5,35.5,37,35,28,38,38,36,38,35.5,30,30,37.700000000000003,36.700000000000003
1220009802,23,23,23,24,24,24,24,24,24,24,34,33,33,33,35,34,32,29,33,34,33,32,32,30
1220009801,23,23,23,24,24,24,24,24,24,24,33,33,33,33,33,33,32,29,33,33,33,32,32,30
1220009700,17,21,21,21,23,23,23,17,17,17,17,17,17,17,17,24,24,24,24.5,24.5,24.5,24.5,24.5,24.5
1220009600,20,20,20,20,20,20,20,20,20,20,20,27,27,27,27,27,18,18,18,18,18,22,22,22
1220009502,33,36,36,34.5,34.5,34.5,36,36,36,36,36,36,36,28,36,36,36,36,36,36,36,36,36,36
1220009402,18,32,24,16,19,22,22,21,19,16,20,29,24,24,28,23,31,26,33,35,36,36,27,34
1220009300,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24.5,25,25
1220009200,15,15,15,15,24,24,19,19,19,19,19,19,19,19,21,21,20.5,21,21,20.5,20.5,20.5,20.5,20.5
1220008900,22,22,22,22,22,22,22,22,22,22,22,22,22,26,26,26,25.5,25.5,26,26,26,26,26,26
1220008802,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,21,21,21,21,21,21
1220008700,17,17,17,17,17,17,17,17,17,18,18,17,16.5,17,21,17,17,17,17,17,17,17,17,17
1220008600,22,22,22,22,20.5,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22.5,22
1220008502,51.5,53.5,53.5,53,42,51,48.5,49,51,49,51,42,51,64,51,51,51,53,53,53,51.700000000000003,53,64,62
1220008501,49.5,48.5,48.5,48.5,36,43.5,46.5,47,45,47,44,41,50,50,47,47.5,48.5,49,49.299999999999997,49.299999999999997,49.299999999999997,49,53,52.799999999999997
1220008402,44,45.5,44,44,44,44,44,44,44,44,44,44,47,46,44,44,44,44,44,44,44,44,44,44
1220008401,22,28,28,20,21,22,20,25,29,23,28,18,28,20,26,27,36,36,36,36,36,28,28,36
1220008300,23,23,23,23,23,38,23,28,23,28,27,24.300000000000001,24.300000000000001,23,23,23.5,23,23,23,23,37,36,23,23
1220008200,20,18,18,29,29,21,19,18,18.5,19,19,22,22,18,27,18,18,18,18,18,18,18,27,18
1220008105,14,24.5,22,22,22,22,26,18,18,22,23,23,23,23,17,17,26,23,23,23,26,26,19,18
1220008104,53,53,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
1220008103,50,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
1220008102,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1220008101,25,24,22,22,22,22,27,27,27,22,23,23,23,23,27,27,27,23,23,23,27,27,19,27
1220008005,49.5,47.799999999999997,49,48.700000000000003,47.5,47.5,47.5,42,46,46,39,39,39,38,38,41,50.700000000000003,41,50,41,45.5,37,40,47
1220008004,58.5,59,59.299999999999997,58,56,56,56,55,55,55,56,56,56,55,55,54,54.299999999999997,49.5,51,47,51,47,47,58
1220008003,49,49,50,49,49,49,49,49,49,49,49,48,49,49,48,49,49.700000000000003,49,49,48,49,49,49,49
1220008002,30,30,30,30,30,30,30,30,30,30,24,19,23,23,20,29,30,20,20,21,20,20,20,20
1220008001,39,42,39,39.5,39,39,39,37.5,39.5,39.5,37.5,37.5,37.5,37.5,37.5,37.5,39,39,40,37.5,39.5,37.5,39.5,41.5
1220007900,32,18,19,30,30,30,30,30,32,32,30,30,30,31,31,32,31,28,28,32,32,28,24,24
1220007802,31,31,31,31,31,31,31,31,31,31,30,30.699999999999999,30,30,31,31,31,31.300000000000001,31.5,31.699999999999999,31.5,31.5,31.5,31.5
1220007500,26,17,17,17,17,19,17,17,17,17,17,20,21,20,20,17.5,17.5,18,18,18,18,18,18,18
1220007400,23,23,23,23,23,23.699999999999999,23.699999999999999,23.5,23,23,23,23,23,15,19,19,21,14,14,23,19,19,19,20
1220007102,22,22,22,22,22,22,22,22,22,22,22,22,22,23.5,22,22,22,22.5,22.5,21.5,22.5,22.5,22,22
1220007101,23,19,19,23,23,23,22,23,23,23,23,23,24.699999999999999,24,23,24,22.5,23,23,24,23,23,22,22
1220007002,21,21,21,22,21,22,22,21,21.699999999999999,21.300000000000001,21.699999999999999,21.5,21.5,21.699999999999999,21.300000000000001,21.300000000000001,21.5,21,21,21,21.300000000000001,21,21,21
1220007001,28,28,29,24,30,31,31,29,23,22,23,18,17,22,21,21,19,18,28,28,22,26,30,16
1220006903,29,20,21,23,36,36,17,21,20,22,16,16,36,21,24,36,20,17,24,27,20,32,36,36
1220006902,55,55,55,55,50,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,44,44
1220006901,39.299999999999997,39.799999999999997,37.299999999999997,37.299999999999997,39.799999999999997,39.5,39.799999999999997,39.5,40.5,41,39.5,40.5,41.5,40,43,43,43,43,43,43,43,43,43,48
1220006803,47.700000000000003,44,40.700000000000003,39,36,38,38,38.299999999999997,38.299999999999997,38.299999999999997,38,36,36,36,33.5,36,33.5,37.5,37.5,37.5,37.5,37.5,38.299999999999997,37.5
1220006802,50,48,49.5,41,41,41,41,41,41,41,41,41,42,41,41,41,41,41,41,41,41,41,41,41
1220006801,25,25,25,36,36,36,25,25,25,36,25,25,36,34.5,25,29,25,37,36,25,36,25,25,25
1220006725,49,49,49,49,49,49,49,56,56,45,34,34,56,34,38,38,38,38,38,38,38,38,38,38
1220006724,28,30,40,28,23,21,23,33,29,26,27.5,27.5,27,27,24,25,23,23,28,34,24,24,22,19
1220006723,32,42,41,42,30,30,30,42,42,30,42,42,33,30,30,30,30,30,42,34,30,30,30,30
1220006706,7,25,25,28,40,34,27,29,24,31,30,30,35,35,31,29,29,28,29,41,30,37,32,42
1220006705,32,30,40,28,40,34,27,29,24,31,30,30,42,40,31,29,29,28,29,41,30,37,32,45
1220006702,43,48,48,48,48,33,48,50,50,50,50,50,50,33,46,33,33,33,33,45,33,46,46,33
1220006701,35,42,41,42,32,32,41,41,41,41,41,41,41,40,42,42,42,42,42,42,42,42,42,42
1220006625,45.5,45.5,45.5,45.5,45.5,34,44,35,38,44,30,48,34,37,38,24,28,32,32,45,21,27,38,42
1220006624,49,49,41,39,49,35.5,42.5,44,38,44,35,35,46,46,42,34,34,35,35,45,34,34,38,42
1220006613,37.5,34,42.5,41.5,35,27,32,38.5,40,38,41,41,37.5,39,39.5,34,34,36,36,36,34,34,37,38.5
1220006602,49.5,49.5,49.5,49.5,49.5,51,55.5,51,51,54.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50,50.5,50.5,50.5
1220006601,36,34,18,18,35,27,44,35,29,10,30,29,20,20,20,24,28,32,32,20,21,27,20,20
1220006302,34,35,19,39,39,39,39,38.5,38.5,39,39,39,35,39,26,39,39,39,39,39,36.5,38,38,38
1220006200,35.299999999999997,35,31,35.5,29,29,38,32,38,33,33,31,33.5,30,30,29,37,35,35,26,37,37,37.299999999999997,29
1220006122,54,53,58,44.299999999999997,48,53.299999999999997,55.299999999999997,55,53,53,51,51.299999999999997,47,51,50,49.5,55,53.5,54,54,54.5,58.5,55,59
1220006112,68,69,69,69,67,67,67,68,68,68,68,68,68,69,69,69,68,68,67,67,67,66,66,69
1220006106,43,46,41.5,40.5,41,44,46.5,48,41.5,41,39,41,41,41,41,41,38,41.5,43,43,38.5,41,41,38
1220006105,42,42,42,42,44.5,47,44.5,45.5,42,42,42,30,42,42,42.5,42,42,42,42,42,42,42,30,42
1220006104,19,28,28,28,28,29.5,27.5,27,27,27,25.5,24,24.5,24,24,24,25.5,36,36,36,36,36,36,36
1220006101,43.5,45,45,43,42.5,44,42.5,44.5,42,44.5,29,29,29,29,29,29,29,35,35,47,35,35,35,38
1220006022,26,26,57,57,32,31,40,59,41,36,40,26,45,50,37,61,60,38,43,51,30,30,33,30
1220006012,55.5,56.5,56.5,56,56.5,56.5,56,57,56.5,54.5,55.5,55.5,56,56,56,57,56.700000000000003,55.700000000000003,56.700000000000003,56.299999999999997,56,56.700000000000003,58,74
1220006005,55.5,48,50,58,58,57.5,58.5,60.5,60,59.5,64.299999999999997,62.5,63.5,53,51,62.799999999999997,64.700000000000003,64.700000000000003,64.299999999999997,64.299999999999997,63.299999999999997,60,60.799999999999997,64
1220006004,13,24,24,31,13,36,17,26,28,27,36,36,20,29,36,36,36,36,35,36,36,25,36,36
1220006003,27,27,27,29,27,39,27,26.5,27.5,27,39,25,34,29,34,19,22,18,18,18,25,42,42,44
1220006001,21,36,36,36,34,33.5,38,36,36,36,38,36,36,36,36,25,29,36,36,36,30,30,26,30
1220005902,33,42,42,41,42,42,21,21,21,21,21,21,21,21,26,26,26,26,26,26,26,26,26,26
1220005901,51.5,55.5,55,51.5,51.5,50.299999999999997,54,48,48,48,48,59,59,48,48,48,40,42,41,48,48,36,47,38
1220005802,53,43,44,44,45.5,48,47,43.5,47.5,43.700000000000003,45.299999999999997,47,47,44,42,43,43.5,45,44.5,44.5,44.5,42,42.5,43.5
1220005801,61,61.299999999999997,61,61,61,61,61,61,58,58,58,64,64,61,61,61,62.5,62.5,63,63,63,62,62,61.5
1220005703,84,81,75,79,85,80,78,77,80,74,79,74,77,72,73,54,73,75,77,78,80,73,80,75
1220005701,77.299999999999997,77,77.700000000000003,72.799999999999997,77,78,77.299999999999997,68.700000000000003,73.799999999999997,68.700000000000003,73.799999999999997,68.299999999999997,73.299999999999997,67.299999999999997,69.299999999999997,65.299999999999997,69.700000000000003,69.5,74.5,71.299999999999997,70.299999999999997,70.700000000000003,76,75
1220005603,72,72,72,72,71,72,72,66,70,69,63,63,65,62,72,71,72,72,71,72,72,72,72,74
1220005601,33,32,32,58,57,27,60,60,59,64,58,58,59,52,67,62,64,57,66,29,66,29,30,59
1220005503,74,73.5,73.299999999999997,73,74.5,72.299999999999997,72.5,68,68.299999999999997,69.299999999999997,70,66,68.5,70,68.700000000000003,68.700000000000003,70,69,69,70,74,69.299999999999997,74.5,69.700000000000003
1220005502,75.799999999999997,77.299999999999997,75.299999999999997,75,75.799999999999997,70.700000000000003,74.5,74.799999999999997,69.299999999999997,73.5,70,71.5,69,69.700000000000003,74.299999999999997,70,75.5,70.299999999999997,72.299999999999997,76.5,75.799999999999997,76,77.299999999999997,72.5
1220005402,76,75,69,66,78,76,67,69,60,69,61,67,71,55.5,63,68,59,53,61,60,55,74,68,70.5
1220005401,76,75,74,75,79,77,78,72,72,68,65,71,71.5,75,59,68,59,53,62,73,75,73.5,75,74
1220005300,54.700000000000003,53,45,50,56,56,55,53,49.5,48.5,50,48.299999999999997,48,47,52,49,51.700000000000003,49.5,50.5,52,48,50,50,61
1220005200,57.299999999999997,59.299999999999997,57,58.5,60,59.5,54,51.700000000000003,50,49.5,50,49.5,50.5,50.5,54.5,51,53.5,51.5,51,53,51.5,60,54.5,54
1220005100,80,80.799999999999997,74.5,70,75,72,72,71.700000000000003,76,70,72,61,63,65.5,66.5,71,63,65,67.5,69,73.5,72.5,71.5,76.5
1220005000,80.799999999999997,78.299999999999997,66.5,68.5,76,73,71.5,67,63,61.5,64,59.5,60.5,63.5,64,64,61.5,66.5,66,68,63.5,62.5,68.5,70.5
1220004902,35,35,45,45,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,35,35,35,49
1220004802,54,54,55.5,54,54,54,54,55,54.299999999999997,55,54,55,53.700000000000003,54,60,57.700000000000003,61,59.5,59.5,60,57.700000000000003,64,63.700000000000003,55.5
1220004801,35,46,46,25,25,25,46,26,25,25,25,25,25,25,24.5,25,25,25.5,25,25,25,25.5,25,25
1220004700,32,32,32,34,29,30,29,32,32,28,30,34,30,32,33,34,28,30,29,29,13,31,13,13
1220004600,33,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,41,38,36,36
1220004502,70,69,71,66,60,62,55,63,57,58,57,51,46,56,59,62,59,61,62,59,64,64,70,64
1220004501,73.299999999999997,72,72.799999999999997,71.5,69.5,70,66.700000000000003,70,67.5,67,66.5,57,65.5,66.5,67.299999999999997,69,65,67,67.700000000000003,68.5,68.700000000000003,69.5,70,70
1220004401,70.5,70.299999999999997,73.700000000000003,72.799999999999997,71,70,70.299999999999997,70.5,66,67,68,69.5,69.5,69.799999999999997,64,65.700000000000003,63.299999999999997,65.299999999999997,66.299999999999997,67,67,67,74,68
1220004305,41,41,41,41,41,41,41,37,32,32,41,22,20,41,41,41,41,41,41,41,41,41,41,41
1220004304,29,45,36,43,49,49,49,39,30,34,30,31,27,24,32,32,27,24,24,24,24,26.5,26.5,26.5
1220004302,19,20,33,33,20,19,42,35,35,35,20,22,28,31,24,23,34,34,34,34,23,21,34,28
1220004203,41,41,41,41,41,41,41,41,39,41,41.5,42,41.5,38,32,32,41,32,41,42.700000000000003,41,32,41,32
1220004202,32,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1220004201,28,42,42,38.5,42,42,39.5,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1220004102,39,35,32,23,35,36,36,35,24,24,23,29,28.5,30,42,35,25,37,34,34,29,26,29,40
1220004101,39,25,29,22,26,37,37,25,25,25,31.5,29,29,30,29,35,25,22,34,34,29,26,29,22
1220004002,39.5,39.5,39.5,39.5,38.5,38.5,38.5,38.5,38.5,40,38.5,38.5,38.5,38.5,38.5,40,38.5,38.5,38.5,40,40,40,43,38.5
1220004001,21,26,21,26,27,14,17,17,28,36,19,20,13,16,24,37,21,20,18,28,36,35,8,18
1220003900,85,86.799999999999997,78,76.299999999999997,78.299999999999997,75.700000000000003,78,82.299999999999997,81,74.5,73,65.700000000000003,65,67,70,67,63,64.299999999999997,75.5,71.700000000000003,78.299999999999997,78,76,74
1220003503,60.5,59.299999999999997,59.799999999999997,58.299999999999997,57.799999999999997,57,57.700000000000003,60.700000000000003,60.299999999999997,60,56.5,57.299999999999997,55,45,53.5,54,59,60,56.799999999999997,58.299999999999997,57.5,58.799999999999997,60.299999999999997,60.5
1220003501,51,50,52.299999999999997,51.5,50.700000000000003,50.700000000000003,52.299999999999997,52.799999999999997,51.299999999999997,50.799999999999997,52.299999999999997,54.799999999999997,53.799999999999997,50,49,50.5,50.5,48.5,51,49,52,54,54,53
1220003403,22,30,18,17,19,18,16,20,18,24,23,23,34,19,27,25,27,32,23,24,21,18,28,32
1220003402,30,30,43,43,43,43,43,20,18,32,23,23,18,43,26.5,26,26.5,32,26,26,26,26,27,32
1220003303,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,28
1220003302,33,42,42,24,42,42,42,42,42,42,42,42,42,42,42,42,42,42,23,42,42,25,33,42
1220003204,12,36,36,12,19,15,20,22,14,20,20,20,29,20,20,20,20,20,20,20,20,20,20,42
1220003203,34,34,34,25,25,25,31,31,37,25,25,43,43,43,25,25,43,43,25,43,25,43,43,43
1220003202,43,43,43,46,46,46,42,42,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,51.5
1220003201,24,24,24,24,45,24,39,39,37,24,24,35,35,35,35,35,35,35,35,35,24,35,35,35
1220003104,17,17,17,27,30,27,17,19,29,29,28,32,32,23,27,22,27,28,28.5,26,33,33,33,33
1220003103,32,32,32,32,31,32,32,32,35,40,40,32,32,32,35,35,32.5,33,33,33,40,40,40,40
1220003102,18,18,18,27,30,27,26,26,30,31,31,48,48,23,30,30,27,29,30,27,41,41,41,41
1220003101,35,42,42,27,30,27,14,19,19,23,27,19,33,23,27,22,21,29,30,25,25,23,25,21
1220003000,78.599999999999994,78.599999999999994,74.200000000000003,75.200000000000003,78.400000000000006,78.400000000000006,79.799999999999997,80.299999999999997,77.799999999999997,80.599999999999994,75.299999999999997,74.700000000000003,75,76,72.299999999999997,70,72,74.599999999999994,79,77.799999999999997,80.799999999999997,76.299999999999997,77.799999999999997,83.700000000000003
1220002902,79,75,60,64,69,66,63,63,51,51,52,60,60,59,54,60.5,58,59,59,61,59,57.5,61,63
1220002901,82.299999999999997,81,75.5,77,78.5,80.5,78.5,81,76,81.5,76,77.5,69,69.5,64,68.5,71,68.5,78,79,70.5,69,78,77
1220002800,25.5,28,28,33,34,32,32,29,29,32,33,38,38,35,35,40,42,34,34,40,36,36,31,50
1220002700,32.299999999999997,31,36.5,34,39,26,29,36,38,33,33,26,26,34,27,29,36,35,34,36,30,30,37.5,38
1220002400,54.799999999999997,57,56.700000000000003,58,57,56.299999999999997,56.799999999999997,57.299999999999997,55.5,56.5,58.700000000000003,54.5,54.799999999999997,55,56.299999999999997,55,55,55.5,54.799999999999997,55.299999999999997,55.799999999999997,56,56.5,55.799999999999997
1220002302,32,42,39.5,38.5,33,33,33,33,42,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1220002202,34,42,42,42,25,26,32,33,27,32,42,33,28,26,23,31,30,31,42,29,33,26,41,40
1220002100,54,54,54,54,47,47,59,52,50,51,48,45,48,51,44,44,49,9,57,9,55,52,50,50
1220002001,29,36,36,36,32,32,32,31,31,31,31,32,32,32,33,33,34,42,42,34,34,34,34,34
1220001900,36,46,45,37,35,37,37,35.5,35.5,44,44,43,43,40,40,39.299999999999997,37,37,37,35.700000000000003,35.700000000000003,36,35.700000000000003,35.700000000000003
1220001804,83.5,84,76.299999999999997,80.799999999999997,83.5,82.799999999999997,83.5,80,79.5,84.5,84.299999999999997,79.5,81.299999999999997,79.299999999999997,77.799999999999997,81.299999999999997,82.299999999999997,76.299999999999997,87.700000000000003,87.700000000000003,88.700000000000003,87.5,86.5,87
1220001803,83,86.299999999999997,82.799999999999997,83.799999999999997,86,85,85.799999999999997,82,81.5,82.700000000000003,85.5,82.299999999999997,81.700000000000003,82.299999999999997,81.299999999999997,81.5,83.5,82.299999999999997,84.299999999999997,83.700000000000003,87.5,88,87,88
1220001802,82,82,79,80,81,82,85,77,77,82,85,80,79,77,80,77,81,76,83,81,84,85,83,85
1220001801,89,87,77.5,80,87,84.5,86,79.5,78.5,88.5,90,78.5,83,77.5,83.5,79.5,81.5,77.5,83,83.5,86,86.5,87.5,68.5
1220001704,85.299999999999997,86.799999999999997,85.799999999999997,83.5,86,85.799999999999997,88.299999999999997,85.799999999999997,85.299999999999997,84.299999999999997,82.799999999999997,85.799999999999997,83.299999999999997,84.5,77.700000000000003,84.299999999999997,83.299999999999997,82.5,85.5,85.5,83.5,82,87.5,84.799999999999997
1220001703,82.299999999999997,83.299999999999997,82,81,80,81.5,87.299999999999997,82.299999999999997,83,81.799999999999997,82.299999999999997,82,82.799999999999997,80.799999999999997,78.5,80.299999999999997,81.799999999999997,80.299999999999997,81.5,81.5,81.299999999999997,79,83,83.5
1220001702,85,85.5,77.299999999999997,71.5,70.5,76.299999999999997,78,75.700000000000003,77,74.299999999999997,71,75.700000000000003,75.299999999999997,76,73.299999999999997,76,76.299999999999997,76,69.5,74.299999999999997,76.299999999999997,69.5,72,77
1220001701,80.5,81,78,76.5,85,77,77.5,80.5,77.5,74,84,74,74.5,77,71.5,76.5,76,78,74,75,76,81,78.5,84
1220001603,47,47,59,50,50,50,50,67,67,67,67,67,67,62,62,62,64,64,66,66,66,66,66,70
1220001602,44.5,42.299999999999997,38,38,38,38,42,47.5,47.5,50,47,48,46.5,45,45,45.299999999999997,42.299999999999997,45.299999999999997,44,44.299999999999997,44,46.5,44,46
1220001502,50,50,50,50,60,60,60,60,60,54,55,59,59,57,45,45,45,45,45,60,60,44,44,44
1220001501,19,42,42,42,42,42,33,32.5,33,32,36,42,42,42,29,29,28,23,23,42,42,24,24.5,24
1220001400,60.5,58.5,57,61.5,59,59.5,62.799999999999997,64.299999999999997,64,64.799999999999997,64.299999999999997,63.799999999999997,64.299999999999997,60.5,58.5,61,59.5,63,59,59,65,64,70,61.700000000000003
1220001300,55.700000000000003,52.5,51.299999999999997,55.700000000000003,61,57.799999999999997,57.5,56,56,56,52.700000000000003,53.299999999999997,55.5,57.799999999999997,52.299999999999997,54,54.5,50.700000000000003,61.299999999999997,61.299999999999997,62,61.5,56.700000000000003,56
1220001200,36,36.700000000000003,36.5,36,36.700000000000003,34.299999999999997,36,35,35,37,37,42,36,35.5,35,35,34.5,35,35,35,34.5,37.5,42,35
1220001100,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,26,26,19,24,21
1220001002,21,21,23,40,29,42,42,20,26,27,19,14,17,17,17,15,22,26,19,16,17,18,18,15
1220001001,36,42,35,38,35,35,34,35,35,35,35,34,34,34,34,34,35,35,35,34,34,34,34,34
1220000902,46,46,46,33,33,40,37.5,37,39,31,33,46,33,33,33,33,33,33.5,34,33,33,33,37,35
1220000901,16.5,16,16,18,19,38,31,37,20,20,26,32,18,16,42,42,21,16,16,16,16,16,16,16
1220000804,56,50,50,41,41,41,50,48,48,48,48,48,48,48,48,49,50,50,50,50,50,50,50,50
1220000803,51.5,52.700000000000003,52,53,50.5,49.799999999999997,47.799999999999997,48.299999999999997,47.5,49,48.5,48,47.799999999999997,48,49.5,49.299999999999997,52.299999999999997,50.299999999999997,50,50.700000000000003,50,51,49.299999999999997,51
1220000802,35,42,42,38.5,35,39,39,35,39,35,35,35,35,35,35,35,35,42,42,35,42,42,42,42
1220000705,52,54,54,54,55,55,55,55,55,55,56,56,56,56,52.299999999999997,53,53,43,42,42,44,45,45,44
1220000704,39,49,49,33,49,45,33,35.5,35.5,34.5,33,33,33,32.5,49,33,48,35,33,33.5,33,35.5,41,33
1220000703,43,42,42,42,42,42,42,42,42,41,42,42,42,41.5,48,42,42,43,42,42,42,42,42,43
1220000600,34.299999999999997,33.5,32,34,32,34,35.5,34.700000000000003,35.5,37,33,32.700000000000003,34.700000000000003,33,35.5,33,34,33.5,33.5,32.299999999999997,32.299999999999997,33.299999999999997,33.5,33.5
1220000502,30,43,43,43,35,37,34,34.5,30.5,29,29,29,26,27,29.5,35,28,30,35,30,32,33,28,28
1220000402,29,38.5,34,32,30,28,33,28,33,34,28,35,34,30,28,32,45,43,44,45,45,47,45,44
1220000300,47,46.5,43.299999999999997,44.299999999999997,45,29,36,32,29,37,33.5,33,35,41,34.5,33,29,35,33,45,33,32,37,35
1210181301,62,62,62,62,62,86,86,74,60.5,63,59,59.5,61.5,62,69,61,82,75,75,80,65,64,80,76
1210178500,28,28,21,29,21,21,31,21,21,21,21,24,21,31,35,35,35,35,35,35,35,24,24,24
1210178400,18,23,21,23,28,13,30,28,33,21,23,19,26,27,26,23,17,17,15,13,14,25,26,18
1210178100,56,56,46,41,50,55,56,56,56,56,56,54,49,36,43,45,54,52,54,56,56,56,44,49
1210178000,55,44,44,42.299999999999997,46,47,44,44,44,47,44,47,44,36,44,44,43.5,43.5,44,44,44,44,44,44
1210165200,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1210165100,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1210161800,22,28,27,28,28,29,28,42,28,28,28,28,42,42,42,42,42,42,42,42,42,42,42,42
1210161700,45,47.5,47.5,47.299999999999997,47.299999999999997,47.5,47.5,47.5,47.299999999999997,45.5,46,46.5,42.5,48,50,50.700000000000003,51.299999999999997,49.5,49.700000000000003,49.700000000000003,52.5,55,53,52.5
1210065800,40,48,47,47,50.5,49.5,49.5,46,32,32,29,30,28,30,27,51,35,41,39,44,50.5,50.5,50.5,49
1210065500,49,51,48.299999999999997,51,47,49,51,51,49,47.299999999999997,46.5,51,51,49,51,46.799999999999997,51,47.799999999999997,49,51,51,49,51,51
1210064400,35,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,10,10,10,10,10,10,10,10
1210064300,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1210063200,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1210063100,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1210055700,15,19,23,23,23,23,23,15,15,15,15,16,16,15,16,15,16,16,16,15,17,15,15,15
1210055600,12,16,16,16,16,16,16,16,9,9,16,11,11,11,14,14,18,20,17,13,12,14,11,12
1210053901,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13
1210053802,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,16,16
1210046000,58,55,58,51,58,57,59,57,56,54,56,57,56,56,56,51,54,59,57,56,58,55,58,55
1210045900,57.799999999999997,56.299999999999997,55.299999999999997,55.299999999999997,55,57.799999999999997,60.700000000000003,57.5,60.299999999999997,51.5,52.700000000000003,55.299999999999997,55.299999999999997,57,58,55,54.700000000000003,58.5,54.5,54.5,55.5,59.5,62,61
